#MultiHarp 150  Histogram Data			2023-07-14 11:34:57
#channels per curve
65536
#display curve no.
4	5	6	7	
#memory block no.
4	5	6	7	
#ns/bin
0.0400	0.0400	0.0400	0.0400	
#counts
7	5	0	0	
1	7	0	0	
8	10	0	0	
2	5	0	0	
3	3	0	0	
5	6	0	0	
4	4	0	0	
4	5	0	0	
5	6	0	0	
7	4	0	0	
3	8	0	0	
4	7	0	0	
9	6	0	0	
6	3	0	0	
3	6	0	0	
2	6	0	0	
5	6	0	0	
1	3	0	0	
3	5	0	0	
5	9	0	0	
3	3	0	0	
4	6	0	0	
4	6	0	0	
4	1	0	0	
5	4	0	0	
4	4	0	0	
5	8	0	0	
2	6	0	0	
2	5	0	0	
6	3	0	0	
4	3	0	0	
2	11	0	0	
8	6	0	0	
10	3	0	0	
6	9	0	0	
5	5	0	0	
6	3	0	0	
5	3	0	0	
5	7	0	0	
2	3	0	0	
6	2	0	0	
4	6	0	0	
10	4	0	0	
3	3	0	0	
5	6	0	0	
3	10	0	0	
4	7	0	0	
3	8	0	0	
5	4	0	0	
6	4	0	0	
5	5	0	0	
6	7	0	0	
5	9	0	0	
9	8	0	0	
6	7	0	0	
6	4	0	0	
4	2	0	0	
1	7	0	0	
4	6	0	0	
0	9	0	0	
1	5	0	0	
6	5	0	0	
10	4	0	0	
4	3	0	0	
4	4	0	0	
1	8	0	0	
5	2	0	0	
5	14	0	0	
5	5	0	0	
5	4	0	0	
2	6	0	0	
5	4	0	0	
3	6	0	0	
7	4	0	0	
4	3	0	0	
4	6	0	0	
6	6	0	0	
2	2	0	0	
3	4	0	0	
7	9	0	0	
0	6	0	0	
3	4	0	0	
1	6	0	0	
5	7	0	0	
4	9	0	0	
6	6	0	0	
12	5	0	0	
9	4	0	0	
7	7	0	0	
9	5	0	0	
8	3	0	0	
6	6	0	0	
10	2	0	0	
8	6	0	0	
6	6	0	0	
6	3	0	0	
4	8	0	0	
4	5	0	0	
5	5	0	0	
4	4	0	0	
7	6	0	0	
6	5	0	0	
5	5	0	0	
6	3	0	0	
7	5	0	0	
6	3	0	0	
5	7	0	0	
3	3	0	0	
8	10	0	0	
3	6	0	0	
3	3	0	0	
6	5	0	0	
8	7	0	0	
7	5	0	0	
3	8	0	0	
6	2	0	0	
7	7	0	0	
5	5	0	0	
9	8	0	0	
4	5	0	0	
4	7	0	0	
3	5	0	0	
2	4	0	0	
5	6	0	0	
11	6	0	0	
8	5	0	0	
6	9	0	0	
5	6	0	0	
4	8	0	0	
5	4	0	0	
3	6	0	0	
9	2	0	0	
5	6	0	0	
2	7	0	0	
2	4	0	0	
6	4	0	0	
1	6	0	0	
5	3	0	0	
8	10	0	0	
5	5	0	0	
5	3	0	0	
6	7	0	0	
5	7	0	0	
7	6	0	0	
5	8	0	0	
3	3	0	0	
7	7	0	0	
7	4	0	0	
1	6	0	0	
5	5	0	0	
7	5	0	0	
4	2	0	0	
7	6	0	0	
5	9	0	0	
2	3	0	0	
0	2	0	0	
3	4	0	0	
8	4	0	0	
6	7	0	0	
8	2	0	0	
5	7	0	0	
5	7	0	0	
7	5	0	0	
3	6	0	0	
5	3	0	0	
7	5	0	0	
3	7	0	0	
5	2	0	0	
2	3	0	0	
8	5	0	0	
4	2	0	0	
4	10	0	0	
1	7	0	0	
3	8	0	0	
6	3	0	0	
3	5	0	0	
5	6	0	0	
6	9	0	0	
2	3	0	0	
4	6	0	0	
6	10	0	0	
4	4	0	0	
6	7	0	0	
9	8	0	0	
5	7	0	0	
4	6	0	0	
7	9	0	0	
8	5	0	0	
8	3	0	0	
4	7	0	0	
9	5	0	0	
6	3	0	0	
7	3	0	0	
4	5	0	0	
4	10	0	0	
6	10	0	0	
4	5	0	0	
2	9	0	0	
7	4	0	0	
10	3	0	0	
1	5	0	0	
6	4	0	0	
2	5	0	0	
9	10	0	0	
3	3	0	0	
4	6	0	0	
7	4	0	0	
4	6	0	0	
3	5	0	0	
3	7	0	0	
2	2	0	0	
5	6	0	0	
10	3	0	0	
4	5	0	0	
8	7	0	0	
4	5	0	0	
5	3	0	0	
3	3	0	0	
8	6	0	0	
5	6	0	0	
8	5	0	0	
9	6	0	0	
5	7	0	0	
3	2	0	0	
4	3	0	0	
5	4	0	0	
3	5	0	0	
3	5	0	0	
6	7	0	0	
7	5	0	0	
4	4	0	0	
4	5	0	0	
3	5	0	0	
10	7	0	0	
4	2	0	0	
9	6	0	0	
6	6	0	0	
2	7	0	0	
9	4	0	0	
3	5	0	0	
7	4	0	0	
7	4	0	0	
6	2	0	0	
4	2	0	0	
7	3	0	0	
5	8	0	0	
7	7	0	0	
2	6	0	0	
1	7	0	0	
8	6	0	0	
6	6	0	0	
5	3	0	0	
7	4	0	0	
5	4	0	0	
7	5	0	0	
7	4	0	0	
4	2	0	0	
5	5	0	0	
3	4	0	0	
3	7	0	0	
1	9	0	0	
6	4	0	0	
8	6	0	0	
6	5	0	0	
13	7	0	0	
4	4	0	0	
6	9	0	0	
5	1	0	0	
6	5	0	0	
10	4	0	0	
3	5	0	0	
7	7	0	0	
3	2	0	0	
7	7	0	0	
9	8	0	0	
4	7	0	0	
4	7	0	0	
3	3	0	0	
9	5	0	0	
4	6	0	0	
7	4	0	0	
5	6	0	0	
6	7	0	0	
1	3	0	0	
1	9	0	0	
8	3	0	0	
6	8	0	0	
10	4	0	0	
8	6	0	0	
10	5	0	0	
5	7	0	0	
5	6	0	0	
6	9	0	0	
3	8	0	0	
4	4	0	0	
4	6	0	0	
7	4	0	0	
6	4	0	0	
3	5	0	0	
1	4	0	0	
6	8	0	0	
1	8	0	0	
5	5	0	0	
1	5	0	0	
7	1	0	0	
8	6	0	0	
5	7	0	0	
3	5	0	0	
4	10	0	0	
4	4	0	0	
6	6	0	0	
3	6	0	0	
5	10	0	0	
7	5	0	0	
2	3	0	0	
5	4	0	0	
7	7	0	0	
8	0	0	0	
5	5	0	0	
6	9	0	0	
9	3	0	0	
1	4	0	0	
2	11	0	0	
3	6	0	0	
7	5	0	0	
5	7	0	0	
4	4	0	0	
6	5	0	0	
7	9	0	0	
2	8	0	0	
3	8	0	0	
5	10	0	0	
6	7	0	0	
7	9	0	0	
9	2	0	0	
8	3	0	0	
3	4	0	0	
5	5	0	0	
5	9	0	0	
8	5	0	0	
3	11	0	0	
6	3	0	0	
5	4	0	0	
10	4	0	0	
8	4	0	0	
10	1	0	0	
5	4	0	0	
12	4	0	0	
5	2	0	0	
10	5	0	0	
5	4	0	0	
4	4	0	0	
3	2	0	0	
6	6	0	0	
5	6	0	0	
9	6	0	0	
7	5	0	0	
2	3	0	0	
6	6	0	0	
4	5	0	0	
4	5	0	0	
1	9	0	0	
4	6	0	0	
5	6	0	0	
4	5	0	0	
5	5	0	0	
8	5	0	0	
1	10	0	0	
7	9	0	0	
2	7	0	0	
9	7	0	0	
3	3	0	0	
8	3	0	0	
2	8	0	0	
7	2	0	0	
7	3	0	0	
3	5	0	0	
5	6	0	0	
6	7	0	0	
9	2	0	0	
6	6	0	0	
3	9	0	0	
3	6	0	0	
3	4	0	0	
4	3	0	0	
3	7	0	0	
7	6	0	0	
4	2	0	0	
4	5	0	0	
8	4	0	0	
4	4	0	0	
5	11	0	0	
3	6	0	0	
1	7	0	0	
2	4	0	0	
4	4	0	0	
5	6	0	0	
4	6	0	0	
6	7	0	0	
4	2	0	0	
3	9	0	0	
11	3	0	0	
9	6	0	0	
4	6	0	0	
5	5	0	0	
6	5	0	0	
3	7	0	0	
7	3	0	0	
3	5	0	0	
6	2	0	0	
5	7	0	0	
2	1	0	0	
4	3	0	0	
2	7	0	0	
4	5	0	0	
5	8	0	0	
7	5	0	0	
8	4	0	0	
5	5	0	0	
4	6	0	0	
8	1	0	0	
5	8	0	0	
8	3	0	0	
7	4	0	0	
5	4	0	0	
5	5	0	0	
8	4	0	0	
10	6	0	0	
5	8	0	0	
6	4	0	0	
5	7	0	0	
5	4	0	0	
4	8	0	0	
10	6	0	0	
6	7	0	0	
3	8	0	0	
7	3	0	0	
4	4	0	0	
4	2	0	0	
9	8	0	0	
7	3	0	0	
7	6	0	0	
4	2	0	0	
3	4	0	0	
4	6	0	0	
6	9	0	0	
7	9	0	0	
4	4	0	0	
5	1	0	0	
2	5	0	0	
5	7	0	0	
8	8	0	0	
7	5	0	0	
10	4	0	0	
4	4	0	0	
6	5	0	0	
6	8	0	0	
6	4	0	0	
2	6	0	0	
3	7	0	0	
6	1	0	0	
5	9	0	0	
5	2	0	0	
6	9	0	0	
6	7	0	0	
7	4	0	0	
4	6	0	0	
8	4	0	0	
6	9	0	0	
7	7	0	0	
8	6	0	0	
10	4	0	0	
3	6	0	0	
7	3	0	0	
7	5	0	0	
6	3	0	0	
8	9	0	0	
10	2	0	0	
5	9	0	0	
4	9	0	0	
2	3	0	0	
3	4	0	0	
5	4	0	0	
4	2	0	0	
3	4	0	0	
4	4	0	0	
2	3	0	0	
4	3	0	0	
8	8	0	0	
2	9	0	0	
5	4	0	0	
6	5	0	0	
7	3	0	0	
4	4	0	0	
6	4	0	0	
4	5	0	0	
4	8	0	0	
4	5	0	0	
4	11	0	0	
3	5	0	0	
9	7	0	0	
2	2	0	0	
3	5	0	0	
5	6	0	0	
3	6	0	0	
5	4	0	0	
5	3	0	0	
9	8	0	0	
6	9	0	0	
4	6	0	0	
5	6	0	0	
4	4	0	0	
8	5	0	0	
6	5	0	0	
3	8	0	0	
3	3	0	0	
5	6	0	0	
4	9	0	0	
6	7	0	0	
10	5	0	0	
7	5	0	0	
4	8	0	0	
4	8	0	0	
4	5	0	0	
5	9	0	0	
4	8	0	0	
3	8	0	0	
5	5	0	0	
3	2	0	0	
3	10	0	0	
6	3	0	0	
6	1	0	0	
2	2	0	0	
7	5	0	0	
6	5	0	0	
3	9	0	0	
8	6	0	0	
5	10	0	0	
9	1	0	0	
8	5	0	0	
7	6	0	0	
4	12	0	0	
5	3	0	0	
1	6	0	0	
1	5	0	0	
3	3	0	0	
5	2	0	0	
4	4	0	0	
4	10	0	0	
3	3	0	0	
6	4	0	0	
3	10	0	0	
10	5	0	0	
4	1	0	0	
6	2	0	0	
6	1	0	0	
6	5	0	0	
5	11	0	0	
6	5	0	0	
4	3	0	0	
6	9	0	0	
10	6	0	0	
5	5	0	0	
3	5	0	0	
2	5	0	0	
5	5	0	0	
8	5	0	0	
1	5	0	0	
3	10	0	0	
10	6	0	0	
3	4	0	0	
4	5	0	0	
0	4	0	0	
6	1	0	0	
2	3	0	0	
4	6	0	0	
8	6	0	0	
3	6	0	0	
13	6	0	0	
4	2	0	0	
0	3	0	0	
8	8	0	0	
3	6	0	0	
4	7	0	0	
2	3	0	0	
2	3	0	0	
4	4	0	0	
3	7	0	0	
5	6	0	0	
5	6	0	0	
40	5	0	0	
329	4	0	0	
1613	20	0	0	
3738	176	0	0	
5422	1000	0	0	
6167	2644	0	0	
6591	4541	0	0	
6719	5445	0	0	
6848	5965	0	0	
6971	6217	0	0	
6946	6189	0	0	
7095	6302	0	0	
7117	6463	0	0	
6953	6450	0	0	
7018	6267	0	0	
7093	6441	0	0	
6910	6539	0	0	
6799	6464	0	0	
6983	6451	0	0	
6831	6296	0	0	
6790	6463	0	0	
6713	6429	0	0	
6622	6197	0	0	
6790	6112	0	0	
6611	6063	0	0	
6584	6144	0	0	
6474	5927	0	0	
6343	5875	0	0	
6392	5920	0	0	
6262	5879	0	0	
6225	5902	0	0	
6081	5791	0	0	
6137	5803	0	0	
5957	5706	0	0	
6023	5682	0	0	
6022	5714	0	0	
5806	5537	0	0	
6019	5476	0	0	
5765	5427	0	0	
5787	5401	0	0	
5744	5402	0	0	
5628	5326	0	0	
5682	5293	0	0	
5536	5316	0	0	
5656	5408	0	0	
5460	5156	0	0	
5382	5030	0	0	
5404	5088	0	0	
5351	5163	0	0	
5361	5147	0	0	
5202	5080	0	0	
5337	5000	0	0	
5164	4951	0	0	
5251	4917	0	0	
5061	4887	0	0	
5008	4762	0	0	
5023	4734	0	0	
5013	4763	0	0	
4946	4695	0	0	
4960	4757	0	0	
4783	4615	0	0	
4709	4645	0	0	
4784	4546	0	0	
4741	4634	0	0	
4653	4455	0	0	
4566	4366	0	0	
4650	4567	0	0	
4497	4422	0	0	
4571	4376	0	0	
4529	4191	0	0	
4536	4269	0	0	
4364	4468	0	0	
4482	4216	0	0	
4383	4194	0	0	
4291	4155	0	0	
4276	4221	0	0	
4263	4152	0	0	
4315	4002	0	0	
4250	4165	0	0	
4186	4083	0	0	
4271	3964	0	0	
4171	4014	0	0	
4217	3986	0	0	
4044	3989	0	0	
4059	3868	0	0	
4087	3944	0	0	
4013	3943	0	0	
3887	3852	0	0	
3928	3804	0	0	
4041	3789	0	0	
3990	3750	0	0	
3819	3625	0	0	
3918	3764	0	0	
3825	3704	0	0	
3808	3584	0	0	
3654	3586	0	0	
3652	3522	0	0	
3691	3500	0	0	
3598	3467	0	0	
3624	3487	0	0	
3638	3490	0	0	
3585	3392	0	0	
3587	3434	0	0	
3555	3471	0	0	
3553	3343	0	0	
3589	3415	0	0	
3445	3376	0	0	
3464	3353	0	0	
3490	3266	0	0	
3354	3334	0	0	
3342	3269	0	0	
3436	3273	0	0	
3328	3213	0	0	
3330	3190	0	0	
3331	3179	0	0	
3317	3178	0	0	
3289	3150	0	0	
3187	3093	0	0	
3163	3039	0	0	
3226	3087	0	0	
3172	2961	0	0	
3126	3101	0	0	
3155	2983	0	0	
3053	2966	0	0	
3073	2909	0	0	
3004	2982	0	0	
3070	2847	0	0	
2984	2932	0	0	
3012	2941	0	0	
2897	2826	0	0	
3004	2866	0	0	
2953	2861	0	0	
2922	2736	0	0	
2930	2772	0	0	
2820	2738	0	0	
2878	2706	0	0	
2714	2708	0	0	
2741	2852	0	0	
2868	2688	0	0	
2854	2671	0	0	
2759	2642	0	0	
2693	2609	0	0	
2699	2604	0	0	
2548	2613	0	0	
2652	2605	0	0	
2647	2530	0	0	
2666	2614	0	0	
2639	2604	0	0	
2668	2468	0	0	
2592	2480	0	0	
2543	2452	0	0	
2558	2395	0	0	
2479	2456	0	0	
2407	2404	0	0	
2507	2462	0	0	
2579	2409	0	0	
2499	2444	0	0	
2357	2397	0	0	
2444	2398	0	0	
2513	2352	0	0	
2456	2376	0	0	
2392	2346	0	0	
2405	2303	0	0	
2355	2309	0	0	
2396	2170	0	0	
2335	2305	0	0	
2381	2198	0	0	
2348	2330	0	0	
2276	2250	0	0	
2324	2226	0	0	
2276	2272	0	0	
2319	2183	0	0	
2311	2152	0	0	
2248	2156	0	0	
2202	2142	0	0	
2196	2094	0	0	
2278	2116	0	0	
2220	2072	0	0	
2121	2108	0	0	
2126	2173	0	0	
2167	2033	0	0	
2080	2133	0	0	
2127	2108	0	0	
2034	2065	0	0	
2110	1927	0	0	
2038	2015	0	0	
2054	2005	0	0	
2116	2009	0	0	
2001	1944	0	0	
1976	2013	0	0	
2047	1969	0	0	
1967	1946	0	0	
2026	2062	0	0	
1989	1934	0	0	
1948	2052	0	0	
1938	1872	0	0	
1950	1953	0	0	
1903	1933	0	0	
1952	1837	0	0	
1948	1877	0	0	
1880	1885	0	0	
1919	1774	0	0	
1827	1884	0	0	
1839	1885	0	0	
1835	1838	0	0	
1807	1829	0	0	
1852	1739	0	0	
1904	1760	0	0	
1789	1757	0	0	
1826	1761	0	0	
1766	1695	0	0	
1813	1732	0	0	
1795	1777	0	0	
1755	1705	0	0	
1851	1672	0	0	
1769	1719	0	0	
1793	1780	0	0	
1707	1613	0	0	
1677	1739	0	0	
1749	1665	0	0	
1728	1608	0	0	
1714	1652	0	0	
1725	1637	0	0	
1653	1605	0	0	
1666	1646	0	0	
1632	1614	0	0	
1652	1557	0	0	
1590	1530	0	0	
1620	1570	0	0	
1630	1561	0	0	
1610	1508	0	0	
1623	1536	0	0	
1565	1489	0	0	
1540	1613	0	0	
1526	1539	0	0	
1568	1498	0	0	
1548	1508	0	0	
1582	1560	0	0	
1534	1422	0	0	
1512	1483	0	0	
1491	1491	0	0	
1521	1375	0	0	
1493	1472	0	0	
1604	1467	0	0	
1452	1397	0	0	
1497	1292	0	0	
1394	1411	0	0	
1486	1403	0	0	
1360	1427	0	0	
1476	1344	0	0	
1444	1378	0	0	
1475	1391	0	0	
1412	1364	0	0	
1382	1375	0	0	
1342	1392	0	0	
1404	1355	0	0	
1385	1321	0	0	
1385	1355	0	0	
1353	1338	0	0	
1352	1332	0	0	
1267	1332	0	0	
1337	1294	0	0	
1265	1326	0	0	
1383	1223	0	0	
1353	1269	0	0	
1314	1294	0	0	
1297	1291	0	0	
1351	1342	0	0	
1281	1252	0	0	
1262	1282	0	0	
1261	1263	0	0	
1240	1245	0	0	
1281	1211	0	0	
1244	1255	0	0	
1275	1288	0	0	
1231	1214	0	0	
1196	1232	0	0	
1226	1278	0	0	
1288	1291	0	0	
1177	1154	0	0	
1240	1206	0	0	
1259	1168	0	0	
1180	1223	0	0	
1126	1193	0	0	
1200	1218	0	0	
1145	1156	0	0	
1130	1113	0	0	
1157	1130	0	0	
1120	1134	0	0	
1139	1156	0	0	
1149	1192	0	0	
1145	1130	0	0	
1189	1095	0	0	
1083	1130	0	0	
1159	1091	0	0	
1096	1097	0	0	
1110	1092	0	0	
1089	1059	0	0	
1101	1075	0	0	
1044	1079	0	0	
1115	1064	0	0	
1059	1100	0	0	
1015	1049	0	0	
1022	1069	0	0	
1104	964	0	0	
1084	1019	0	0	
1049	995	0	0	
1033	1058	0	0	
1124	983	0	0	
1062	985	0	0	
1041	1000	0	0	
999	997	0	0	
1100	961	0	0	
966	997	0	0	
1004	989	0	0	
974	1003	0	0	
1012	952	0	0	
1002	965	0	0	
1002	1005	0	0	
1019	980	0	0	
965	959	0	0	
955	975	0	0	
990	940	0	0	
915	1004	0	0	
949	950	0	0	
940	991	0	0	
889	949	0	0	
925	906	0	0	
980	893	0	0	
971	882	0	0	
996	890	0	0	
910	955	0	0	
956	863	0	0	
936	917	0	0	
938	950	0	0	
913	911	0	0	
927	878	0	0	
878	881	0	0	
921	909	0	0	
869	836	0	0	
875	934	0	0	
896	916	0	0	
883	813	0	0	
888	851	0	0	
896	888	0	0	
884	871	0	0	
857	841	0	0	
866	856	0	0	
880	839	0	0	
878	786	0	0	
844	828	0	0	
816	797	0	0	
815	859	0	0	
824	849	0	0	
881	784	0	0	
820	825	0	0	
777	830	0	0	
813	851	0	0	
857	839	0	0	
810	775	0	0	
805	769	0	0	
789	784	0	0	
787	751	0	0	
754	732	0	0	
832	793	0	0	
802	775	0	0	
787	753	0	0	
768	777	0	0	
754	862	0	0	
727	737	0	0	
777	757	0	0	
786	733	0	0	
825	779	0	0	
797	719	0	0	
766	746	0	0	
725	769	0	0	
767	741	0	0	
754	725	0	0	
767	729	0	0	
770	741	0	0	
786	689	0	0	
745	766	0	0	
735	765	0	0	
784	711	0	0	
746	738	0	0	
694	688	0	0	
683	711	0	0	
675	703	0	0	
756	744	0	0	
674	655	0	0	
697	707	0	0	
687	658	0	0	
679	686	0	0	
691	679	0	0	
709	684	0	0	
681	645	0	0	
711	672	0	0	
691	679	0	0	
686	677	0	0	
672	629	0	0	
673	636	0	0	
657	671	0	0	
640	623	0	0	
658	628	0	0	
666	675	0	0	
652	600	0	0	
647	599	0	0	
663	658	0	0	
632	659	0	0	
640	623	0	0	
649	643	0	0	
658	648	0	0	
638	578	0	0	
617	610	0	0	
587	566	0	0	
633	611	0	0	
597	613	0	0	
612	605	0	0	
627	565	0	0	
651	629	0	0	
583	580	0	0	
568	586	0	0	
611	589	0	0	
563	573	0	0	
603	564	0	0	
620	553	0	0	
631	603	0	0	
587	607	0	0	
570	543	0	0	
598	553	0	0	
609	563	0	0	
563	536	0	0	
606	527	0	0	
569	589	0	0	
558	553	0	0	
608	579	0	0	
589	580	0	0	
600	552	0	0	
555	559	0	0	
511	571	0	0	
522	561	0	0	
545	510	0	0	
593	551	0	0	
548	530	0	0	
570	565	0	0	
541	562	0	0	
539	582	0	0	
547	501	0	0	
526	508	0	0	
521	493	0	0	
556	572	0	0	
534	509	0	0	
587	525	0	0	
535	529	0	0	
520	515	0	0	
492	528	0	0	
524	521	0	0	
516	522	0	0	
554	499	0	0	
516	461	0	0	
490	536	0	0	
508	527	0	0	
512	507	0	0	
457	494	0	0	
536	495	0	0	
481	494	0	0	
516	481	0	0	
466	471	0	0	
520	498	0	0	
490	484	0	0	
479	475	0	0	
461	473	0	0	
487	456	0	0	
492	439	0	0	
470	515	0	0	
510	510	0	0	
482	456	0	0	
482	449	0	0	
466	481	0	0	
486	499	0	0	
503	494	0	0	
473	453	0	0	
408	454	0	0	
446	441	0	0	
497	460	0	0	
441	433	0	0	
479	429	0	0	
452	457	0	0	
512	439	0	0	
450	411	0	0	
390	462	0	0	
438	490	0	0	
443	437	0	0	
446	420	0	0	
442	492	0	0	
514	422	0	0	
437	423	0	0	
442	408	0	0	
445	424	0	0	
457	423	0	0	
417	406	0	0	
431	442	0	0	
428	390	0	0	
471	411	0	0	
431	437	0	0	
398	430	0	0	
432	384	0	0	
438	401	0	0	
453	446	0	0	
395	432	0	0	
388	416	0	0	
433	374	0	0	
425	420	0	0	
424	412	0	0	
409	415	0	0	
426	389	0	0	
409	372	0	0	
425	398	0	0	
358	397	0	0	
395	395	0	0	
410	393	0	0	
431	375	0	0	
405	416	0	0	
415	377	0	0	
421	408	0	0	
386	388	0	0	
425	349	0	0	
374	411	0	0	
376	408	0	0	
380	367	0	0	
416	396	0	0	
388	376	0	0	
352	400	0	0	
382	325	0	0	
362	349	0	0	
358	362	0	0	
407	368	0	0	
355	397	0	0	
375	367	0	0	
362	367	0	0	
356	399	0	0	
371	360	0	0	
388	334	0	0	
371	383	0	0	
372	377	0	0	
349	331	0	0	
317	325	0	0	
349	345	0	0	
368	348	0	0	
349	354	0	0	
319	331	0	0	
369	333	0	0	
356	354	0	0	
357	374	0	0	
351	352	0	0	
358	368	0	0	
338	341	0	0	
360	352	0	0	
370	340	0	0	
355	325	0	0	
330	336	0	0	
336	342	0	0	
355	359	0	0	
340	337	0	0	
336	333	0	0	
315	342	0	0	
321	334	0	0	
348	299	0	0	
327	327	0	0	
315	330	0	0	
345	314	0	0	
322	335	0	0	
306	328	0	0	
316	317	0	0	
319	311	0	0	
313	317	0	0	
312	307	0	0	
346	344	0	0	
282	322	0	0	
290	300	0	0	
314	342	0	0	
310	336	0	0	
317	288	0	0	
312	292	0	0	
326	302	0	0	
308	339	0	0	
296	337	0	0	
314	314	0	0	
306	329	0	0	
306	327	0	0	
321	299	0	0	
322	309	0	0	
303	285	0	0	
278	287	0	0	
297	287	0	0	
301	305	0	0	
300	325	0	0	
312	331	0	0	
312	319	0	0	
296	308	0	0	
299	308	0	0	
283	279	0	0	
336	299	0	0	
290	275	0	0	
287	290	0	0	
261	269	0	0	
275	253	0	0	
279	291	0	0	
256	302	0	0	
266	289	0	0	
306	269	0	0	
270	262	0	0	
265	241	0	0	
309	300	0	0	
276	270	0	0	
285	254	0	0	
253	283	0	0	
275	290	0	0	
283	244	0	0	
279	280	0	0	
276	278	0	0	
270	262	0	0	
241	260	0	0	
249	245	0	0	
286	278	0	0	
260	273	0	0	
276	265	0	0	
272	257	0	0	
265	270	0	0	
290	266	0	0	
233	234	0	0	
272	259	0	0	
273	274	0	0	
262	258	0	0	
265	263	0	0	
275	254	0	0	
300	259	0	0	
254	235	0	0	
297	270	0	0	
262	270	0	0	
249	223	0	0	
269	274	0	0	
241	259	0	0	
275	245	0	0	
240	234	0	0	
263	275	0	0	
250	238	0	0	
243	249	0	0	
247	223	0	0	
265	273	0	0	
246	226	0	0	
237	241	0	0	
241	249	0	0	
259	252	0	0	
259	225	0	0	
230	263	0	0	
254	221	0	0	
218	263	0	0	
241	246	0	0	
224	224	0	0	
255	238	0	0	
237	227	0	0	
236	240	0	0	
227	221	0	0	
240	247	0	0	
246	204	0	0	
227	250	0	0	
224	228	0	0	
221	244	0	0	
225	240	0	0	
239	250	0	0	
239	235	0	0	
251	230	0	0	
235	227	0	0	
238	234	0	0	
231	239	0	0	
248	211	0	0	
190	226	0	0	
215	203	0	0	
233	236	0	0	
215	217	0	0	
226	200	0	0	
203	207	0	0	
224	212	0	0	
244	207	0	0	
234	215	0	0	
225	211	0	0	
231	227	0	0	
242	219	0	0	
231	213	0	0	
211	200	0	0	
251	244	0	0	
223	224	0	0	
222	216	0	0	
222	229	0	0	
195	209	0	0	
198	206	0	0	
217	217	0	0	
227	215	0	0	
214	245	0	0	
212	195	0	0	
205	213	0	0	
202	196	0	0	
228	193	0	0	
200	210	0	0	
215	217	0	0	
226	196	0	0	
202	196	0	0	
190	181	0	0	
203	186	0	0	
215	194	0	0	
197	220	0	0	
206	206	0	0	
206	190	0	0	
208	189	0	0	
182	180	0	0	
185	188	0	0	
201	172	0	0	
219	169	0	0	
228	213	0	0	
