#MultiHarp 150  Histogram Data			2023-07-14 13:45:40
#channels per curve
65536
#display curve no.
0	1	2	3	
3	4	0	0	
4	4	0	0	
2	3	0	0	
3	0	0	0	
5	6	0	0	
8	2	0	0	
5	8	0	0	
3	4	0	0	
3	6	0	0	
6	3	0	0	
2	5	0	0	
2	3	0	0	
2	5	0	0	
3	5	0	0	
7	8	0	0	
3	2	0	0	
6	1	0	0	
5	3	0	0	
5	2	0	0	
2	3	0	0	
3	7	0	0	
3	0	0	0	
6	1	0	0	
3	4	0	0	
4	6	0	0	
0	0	0	0	
2	4	0	0	
5	5	0	0	
2	3	0	0	
2	5	0	0	
4	4	0	0	
7	3	0	0	
2	2	0	0	
6	3	0	0	
1	2	0	0	
10	3	0	0	
2	4	0	0	
5	2	0	0	
0	0	0	0	
3	5	0	0	
1	3	0	0	
1	1	0	0	
1	6	0	0	
3	4	0	0	
2	4	0	0	
3	5	0	0	
3	5	0	0	
3	6	0	0	
9	2	0	0	
2	5	0	0	
6	3	0	0	
5	2	0	0	
3	3	0	0	
7	5	0	0	
5	2	0	0	
2	2	0	0	
4	3	0	0	
3	2	0	0	
2	2	0	0	
6	5	0	0	
0	5	0	0	
6	6	0	0	
1	4	0	0	
3	2	0	0	
5	2	0	0	
7	5	0	0	
1	5	0	0	
1	2	0	0	
3	7	0	0	
6	4	0	0	
3	8	0	0	
3	5	0	0	
5	5	0	0	
3	2	0	0	
2	8	0	0	
3	5	0	0	
2	3	0	0	
3	3	0	0	
5	1	0	0	
4	9	0	0	
3	4	0	0	
3	4	0	0	
9	5	0	0	
9	2	0	0	
4	4	0	0	
7	1	0	0	
2	4	0	0	
1	6	0	0	
1	4	0	0	
4	2	0	0	
4	7	0	0	
3	2	0	0	
4	2	0	0	
3	4	0	0	
3	6	0	0	
4	5	0	0	
3	4	0	0	
3	6	0	0	
3	2	0	0	
6	5	0	0	
2	4	0	0	
1	5	0	0	
7	2	0	0	
2	7	0	0	
4	1	0	0	
3	2	0	0	
4	6	0	0	
4	2	0	0	
2	14	0	0	
3	1	0	0	
2	4	0	0	
7	3	0	0	
2	6	0	0	
2	3	0	0	
6	10	0	0	
3	5	0	0	
6	3	0	0	
3	5	0	0	
6	1	0	0	
5	3	0	0	
3	3	0	0	
7	4	0	0	
2	4	0	0	
6	4	0	0	
2	3	0	0	
3	1	0	0	
4	3	0	0	
7	3	0	0	
7	2	0	0	
6	4	0	0	
0	4	0	0	
2	1	0	0	
4	11	0	0	
3	5	0	0	
2	0	0	0	
1	2	0	0	
5	5	0	0	
5	5	0	0	
3	8	0	0	
7	4	0	0	
4	6	0	0	
79	5	0	0	
698	8	0	0	
2705	54	0	0	
5744	529	0	0	
7290	2380	0	0	
7344	5577	0	0	
6941	7677	0	0	
6706	7950	0	0	
6327	7446	0	0	
6235	7200	0	0	
5989	6809	0	0	
5798	6586	0	0	
5388	6399	0	0	
5281	6110	0	0	
5077	5937	0	0	
4699	5704	0	0	
4623	5334	0	0	
4400	5141	0	0	
4075	4850	0	0	
4040	4658	0	0	
3921	4594	0	0	
3740	4292	0	0	
3500	4061	0	0	
3543	3921	0	0	
3202	3918	0	0	
3283	3658	0	0	
3045	3509	0	0	
2995	3418	0	0	
2970	3326	0	0	
2828	3068	0	0	
2672	3102	0	0	
2621	2903	0	0	
2586	2783	0	0	
2489	2761	0	0	
2401	2619	0	0	
2360	2566	0	0	
2272	2583	0	0	
2232	2536	0	0	
2179	2348	0	0	
2115	2275	0	0	
2039	2208	0	0	
2013	2192	0	0	
1890	2212	0	0	
1916	2102	0	0	
1902	2088	0	0	
1853	1963	0	0	
1734	1964	0	0	
1763	1934	0	0	
1689	1760	0	0	
1643	1777	0	0	
1609	1782	0	0	
1493	1762	0	0	
1597	1683	0	0	
1507	1595	0	0	
1442	1662	0	0	
1477	1476	0	0	
1426	1615	0	0	
1368	1526	0	0	
1343	1444	0	0	
1326	1470	0	0	
1281	1396	0	0	
1229	1408	0	0	
1259	1353	0	0	
1206	1369	0	0	
1121	1311	0	0	
1227	1287	0	0	
1124	1259	0	0	
1170	1212	0	0	
1121	1176	0	0	
1139	1245	0	0	
1106	1198	0	0	
1110	1165	0	0	
1042	1138	0	0	
1084	1158	0	0	
993	1086	0	0	
984	1095	0	0	
990	1095	0	0	
972	1093	0	0	
953	1035	0	0	
909	1046	0	0	
970	977	0	0	
938	969	0	0	
874	981	0	0	
898	960	0	0	
826	872	0	0	
871	963	0	0	
832	890	0	0	
827	861	0	0	
846	816	0	0	
818	882	0	0	
758	877	0	0	
785	820	0	0	
769	852	0	0	
775	799	0	0	
787	758	0	0	
721	771	0	0	
693	787	0	0	
720	764	0	0	
720	713	0	0	
641	714	0	0	
700	762	0	0	
707	768	0	0	
664	695	0	0	
665	697	0	0	
644	672	0	0	
658	707	0	0	
654	729	0	0	
633	672	0	0	
649	631	0	0	
604	633	0	0	
672	653	0	0	
598	682	0	0	
574	615	0	0	
609	658	0	0	
583	600	0	0	
531	591	0	0	
560	568	0	0	
536	575	0	0	
552	582	0	0	
549	521	0	0	
547	590	0	0	
538	586	0	0	
520	510	0	0	
552	571	0	0	
580	474	0	0	
500	559	0	0	
459	524	0	0	
482	560	0	0	
503	537	0	0	
498	556	0	0	
475	515	0	0	
480	518	0	0	
480	514	0	0	
479	480	0	0	
463	484	0	0	
441	445	0	0	
464	519	0	0	
455	466	0	0	
444	473	0	0	
440	428	0	0	
426	493	0	0	
462	434	0	0	
463	464	0	0	
436	461	0	0	
408	475	0	0	
403	465	0	0	
415	455	0	0	
407	390	0	0	
359	418	0	0	
395	446	0	0	
397	407	0	0	
395	408	0	0	
368	408	0	0	
360	354	0	0	
391	391	0	0	
321	408	0	0	
369	405	0	0	
364	371	0	0	
368	376	0	0	
347	380	0	0	
350	382	0	0	
336	384	0	0	
347	405	0	0	
383	378	0	0	
349	390	0	0	
362	368	0	0	
358	355	0	0	
317	367	0	0	
318	372	0	0	
313	357	0	0	
324	349	0	0	
298	340	0	0	
319	310	0	0	
297	342	0	0	
330	312	0	0	
302	342	0	0	
306	302	0	0	
307	357	0	0	
296	305	0	0	
311	300	0	0	
284	298	0	0	
278	308	0	0	
294	301	0	0	
296	347	0	0	
264	322	0	0	
298	300	0	0	
290	319	0	0	
308	307	0	0	
276	272	0	0	
289	299	0	0	
309	321	0	0	
271	313	0	0	
280	274	0	0	
265	291	0	0	
258	317	0	0	
266	265	0	0	
244	285	0	0	
272	258	0	0	
241	290	0	0	
238	269	0	0	
253	249	0	0	
247	268	0	0	
241	261	0	0	
259	267	0	0	
242	277	0	0	
252	276	0	0	
254	270	0	0	
236	273	0	0	
235	250	0	0	
226	255	0	0	
245	261	0	0	
218	257	0	0	
214	252	0	0	
229	238	0	0	
210	241	0	0	
228	270	0	0	
231	218	0	0	
228	250	0	0	
242	248	0	0	
212	206	0	0	
232	232	0	0	
214	238	0	0	
214	217	0	0	
240	241	0	0	
235	250	0	0	
190	201	0	0	
223	237	0	0	
197	221	0	0	
192	223	0	0	
205	211	0	0	
213	223	0	0	
229	229	0	0	
186	213	0	0	
202	215	0	0	
210	205	0	0	
217	205	0	0	
182	204	0	0	
196	241	0	0	
209	215	0	0	
195	224	0	0	
179	186	0	0	
220	212	0	0	
171	203	0	0	
190	205	0	0	
179	207	0	0	
196	204	0	0	
186	206	0	0	
194	205	0	0	
162	193	0	0	
175	215	0	0	
194	228	0	0	
195	160	0	0	
179	168	0	0	
166	225	0	0	
186	184	0	0	
172	194	0	0	
170	185	0	0	
182	167	0	0	
162	169	0	0	
149	212	0	0	
179	186	0	0	
178	174	0	0	
194	171	0	0	
165	168	0	0	
158	180	0	0	
170	161	0	0	
187	178	0	0	
142	178	0	0	
160	137	0	0	
184	169	0	0	
173	186	0	0	
150	151	0	0	
142	147	0	0	
151	175	0	0	
168	168	0	0	
143	160	0	0	
161	162	0	0	
186	191	0	0	
141	163	0	0	
151	162	0	0	
190	146	0	0	
154	147	0	0	
145	171	0	0	
149	142	0	0	
164	143	0	0	
148	166	0	0	
151	130	0	0	
149	158	0	0	
153	150	0	0	
145	148	0	0	
162	167	0	0	
143	141	0	0	
144	151	0	0	
165	142	0	0	
170	124	0	0	
142	152	0	0	
134	133	0	0	
137	121	0	0	
138	155	0	0	
151	132	0	0	
152	140	0	0	
133	134	0	0	
162	149	0	0	
131	156	0	0	
146	133	0	0	
131	159	0	0	
123	147	0	0	
158	115	0	0	
138	155	0	0	
116	142	0	0	
152	150	0	0	
138	145	0	0	
128	147	0	0	
135	143	0	0	
135	139	0	0	
121	119	0	0	
141	170	0	0	
126	134	0	0	
138	124	0	0	
124	129	0	0	
129	122	0	0	
139	133	0	0	
130	157	0	0	
112	131	0	0	
115	121	0	0	
123	133	0	0	
111	114	0	0	
141	132	0	0	
118	103	0	0	
129	139	0	0	
121	132	0	0	
133	125	0	0	
118	118	0	0	
125	143	0	0	
100	124	0	0	
112	115	0	0	
112	134	0	0	
101	120	0	0	
120	122	0	0	
109	112	0	0	
128	124	0	0	
121	119	0	0	
112	123	0	0	
109	103	0	0	
117	123	0	0	
114	135	0	0	
111	122	0	0	
129	107	0	0	
119	115	0	0	
100	118	0	0	
117	109	0	0	
111	134	0	0	
104	142	0	0	
98	106	0	0	
120	97	0	0	
110	125	0	0	
97	118	0	0	
110	106	0	0	
97	130	0	0	
115	109	0	0	
110	107	0	0	
107	125	0	0	
92	108	0	0	
117	106	0	0	
93	126	0	0	
118	98	0	0	
122	93	0	0	
91	126	0	0	
104	122	0	0	
112	119	0	0	
97	112	0	0	
103	121	0	0	
113	122	0	0	
102	132	0	0	
102	106	0	0	
90	106	0	0	
106	101	0	0	
96	118	0	0	
97	102	0	0	
93	92	0	0	
87	86	0	0	
75	93	0	0	
100	105	0	0	
106	109	0	0	
114	98	0	0	
114	93	0	0	
87	103	0	0	
90	89	0	0	
100	121	0	0	
109	97	0	0	
108	98	0	0	
108	95	0	0	
111	124	0	0	
104	98	0	0	
91	93	0	0	
101	98	0	0	
106	95	0	0	
107	94	0	0	
86	106	0	0	
104	106	0	0	
97	109	0	0	
81	102	0	0	
87	95	0	0	
89	98	0	0	
104	97	0	0	
92	101	0	0	
107	92	0	0	
91	107	0	0	
88	102	0	0	
107	83	0	0	
98	94	0	0	
97	97	0	0	
82	72	0	0	
101	89	0	0	
81	84	0	0	
93	106	0	0	
97	96	0	0	
94	80	0	0	
75	106	0	0	
109	101	0	0	
89	94	0	0	
94	87	0	0	
81	81	0	0	
80	96	0	0	
103	88	0	0	
66	98	0	0	
85	98	0	0	
88	91	0	0	
91	91	0	0	
94	74	0	0	
65	87	0	0	
91	91	0	0	
76	76	0	0	
93	84	0	0	
93	84	0	0	
67	86	0	0	
84	93	0	0	
102	91	0	0	
89	75	0	0	
90	79	0	0	
77	92	0	0	
81	85	0	0	
80	85	0	0	
82	94	0	0	
89	79	0	0	
74	62	0	0	
76	71	0	0	
88	112	0	0	
84	96	0	0	
78	101	0	0	
85	84	0	0	
92	80	0	0	
81	74	0	0	
79	77	0	0	
83	83	0	0	
88	83	0	0	
92	88	0	0	
83	80	0	0	
88	86	0	0	
85	71	0	0	
81	83	0	0	
72	86	0	0	
82	96	0	0	
75	85	0	0	
69	97	0	0	
71	77	0	0	
81	67	0	0	
71	80	0	0	
94	99	0	0	
63	67	0	0	
66	88	0	0	
71	84	0	0	
91	94	0	0	
76	88	0	0	
69	82	0	0	
68	74	0	0	
59	97	0	0	
76	67	0	0	
78	79	0	0	
72	74	0	0	
79	77	0	0	
62	76	0	0	
59	86	0	0	
88	79	0	0	
76	77	0	0	
62	74	0	0	
79	71	0	0	
57	70	0	0	
71	75	0	0	
97	72	0	0	
78	70	0	0	
92	72	0	0	
73	71	0	0	
71	66	0	0	
88	69	0	0	
75	86	0	0	
72	58	0	0	
73	78	0	0	
71	67	0	0	
72	76	0	0	
71	77	0	0	
91	75	0	0	
66	81	0	0	
67	73	0	0	
66	91	0	0	
66	73	0	0	
73	71	0	0	
61	86	0	0	
78	81	0	0	
73	80	0	0	
75	74	0	0	
59	87	0	0	
64	70	0	0	
79	69	0	0	
74	70	0	0	
65	75	0	0	
68	77	0	0	
81	72	0	0	
76	75	0	0	
78	76	0	0	
60	77	0	0	
69	75	0	0	
60	61	0	0	
64	70	0	0	
81	82	0	0	
77	74	0	0	
69	66	0	0	
59	61	0	0	
74	66	0	0	
68	69	0	0	
79	75	0	0	
73	50	0	0	
72	66	0	0	
73	65	0	0	
75	63	0	0	
70	82	0	0	
70	69	0	0	
66	67	0	0	
73	55	0	0	
60	61	0	0	
75	74	0	0	
60	61	0	0	
67	65	0	0	
66	67	0	0	
62	70	0	0	
55	71	0	0	
62	69	0	0	
79	68	0	0	
69	76	0	0	
54	67	0	0	
69	55	0	0	
75	67	0	0	
67	66	0	0	
56	69	0	0	
69	67	0	0	
61	57	0	0	
75	73	0	0	
56	58	0	0	
61	65	0	0	
66	59	0	0	
71	57	0	0	
61	66	0	0	
63	60	0	0	
65	57	0	0	
69	68	0	0	
56	69	0	0	
55	68	0	0	
69	60	0	0	
47	90	0	0	
55	57	0	0	
51	56	0	0	
63	62	0	0	
71	53	0	0	
55	65	0	0	
70	67	0	0	
68	60	0	0	
68	60	0	0	
63	65	0	0	
54	60	0	0	
51	70	0	0	
63	52	0	0	
66	65	0	0	
75	51	0	0	
63	69	0	0	
57	72	0	0	
68	56	0	0	
65	47	0	0	
48	57	0	0	
73	76	0	0	
65	73	0	0	
64	55	0	0	
56	52	0	0	
57	58	0	0	
67	62	0	0	
64	57	0	0	
50	59	0	0	
73	65	0	0	
60	63	0	0	
47	57	0	0	
53	61	0	0	
63	51	0	0	
57	61	0	0	
56	83	0	0	
48	63	0	0	
65	51	0	0	
57	72	0	0	
69	71	0	0	
53	61	0	0	
56	55	0	0	
59	66	0	0	
59	46	0	0	
56	52	0	0	
44	59	0	0	
53	47	0	0	
50	75	0	0	
55	59	0	0	
64	59	0	0	
64	55	0	0	
63	66	0	0	
57	68	0	0	
55	60	0	0	
68	43	0	0	
58	64	0	0	
59	72	0	0	
62	55	0	0	
55	59	0	0	
56	50	0	0	
54	53	0	0	
53	61	0	0	
56	59	0	0	
74	45	0	0	
51	42	0	0	
59	53	0	0	
55	76	0	0	
55	56	0	0	
63	52	0	0	
49	63	0	0	
66	65	0	0	
60	53	0	0	
50	67	0	0	
48	55	0	0	
56	60	0	0	
47	56	0	0	
58	61	0	0	
51	50	0	0	
69	61	0	0	
39	57	0	0	
61	58	0	0	
64	51	0	0	
67	55	0	0	
49	48	0	0	
52	62	0	0	
58	44	0	0	
47	59	0	0	
46	56	0	0	
53	44	0	0	
38	69	0	0	
55	58	0	0	
59	56	0	0	
53	52	0	0	
49	63	0	0	
47	56	0	0	
68	51	0	0	
59	74	0	0	
56	42	0	0	
42	57	0	0	
45	60	0	0	
39	48	0	0	
48	53	0	0	
53	51	0	0	
59	50	0	0	
55	56	0	0	
44	61	0	0	
44	53	0	0	
50	58	0	0	
59	52	0	0	
55	56	0	0	
61	62	0	0	
45	54	0	0	
36	37	0	0	
51	52	0	0	
40	51	0	0	
51	54	0	0	
61	55	0	0	
54	56	0	0	
44	44	0	0	
56	41	0	0	
47	56	0	0	
64	53	0	0	
54	50	0	0	
51	56	0	0	
64	51	0	0	
47	51	0	0	
54	42	0	0	
53	66	0	0	
40	51	0	0	
48	44	0	0	
54	45	0	0	
47	52	0	0	
57	40	0	0	
39	44	0	0	
51	51	0	0	
47	52	0	0	
48	58	0	0	
50	62	0	0	
56	48	0	0	
51	44	0	0	
54	46	0	0	
59	45	0	0	
71	43	0	0	
36	48	0	0	
47	49	0	0	
55	37	0	0	
44	44	0	0	
56	46	0	0	
39	61	0	0	
40	40	0	0	
43	53	0	0	
54	49	0	0	
38	51	0	0	
34	51	0	0	
57	46	0	0	
56	58	0	0	
54	55	0	0	
40	60	0	0	
40	58	0	0	
55	60	0	0	
55	49	0	0	
51	38	0	0	
56	51	0	0	
49	47	0	0	
51	50	0	0	
46	43	0	0	
58	45	0	0	
57	66	0	0	
52	53	0	0	
46	46	0	0	
48	50	0	0	
50	47	0	0	
54	56	0	0	
57	61	0	0	
42	46	0	0	
46	34	0	0	
44	50	0	0	
40	50	0	0	
31	52	0	0	
49	54	0	0	
47	61	0	0	
50	50	0	0	
51	49	0	0	
52	46	0	0	
46	61	0	0	
42	53	0	0	
39	49	0	0	
42	63	0	0	
56	47	0	0	
39	57	0	0	
46	42	0	0	
45	54	0	0	
40	42	0	0	
43	51	0	0	
55	40	0	0	
37	45	0	0	
31	40	0	0	
37	37	0	0	
48	54	0	0	
63	48	0	0	
32	48	0	0	
51	54	0	0	
52	48	0	0	
36	48	0	0	
48	43	0	0	
41	44	0	0	
46	42	0	0	
52	54	0	0	
51	41	0	0	
42	47	0	0	
51	47	0	0	
52	36	0	0	
52	35	0	0	
