#MultiHarp 150  Histogram Data			2023-07-14 15:29:01
#channels per curve
65536
#display curve no.
0	1	2	3	
3	3	0	0	
0	1	0	0	
2	2	0	0	
2	5	0	0	
4	3	0	0	
2	3	0	0	
8	4	0	0	
2	2	0	0	
2	9	0	0	
3	2	0	0	
3	4	0	0	
1	5	0	0	
3	1	0	0	
4	3	0	0	
0	3	0	0	
6	2	0	0	
2	6	0	0	
4	2	0	0	
4	2	0	0	
1	1	0	0	
2	6	0	0	
2	4	0	0	
3	2	0	0	
1	2	0	0	
6	2	0	0	
0	2	0	0	
4	5	0	0	
4	0	0	0	
3	3	0	0	
2	2	0	0	
1	4	0	0	
2	4	0	0	
4	3	0	0	
2	2	0	0	
3	2	0	0	
3	1	0	0	
4	4	0	0	
2	3	0	0	
3	4	0	0	
2	3	0	0	
2	3	0	0	
2	6	0	0	
2	3	0	0	
2	4	0	0	
5	3	0	0	
5	6	0	0	
2	2	0	0	
4	3	0	0	
5	1	0	0	
5	2	0	0	
1	5	0	0	
3	6	0	0	
1	6	0	0	
2	2	0	0	
5	4	0	0	
1	6	0	0	
2	4	0	0	
3	1	0	0	
3	2	0	0	
1	1	0	0	
5	4	0	0	
3	5	0	0	
1	4	0	0	
3	3	0	0	
1	3	0	0	
2	1	0	0	
1	2	0	0	
5	3	0	0	
3	2	0	0	
5	1	0	0	
1	3	0	0	
8	6	0	0	
4	2	0	0	
5	3	0	0	
2	3	0	0	
9	5	0	0	
3	4	0	0	
6	7	0	0	
3	3	0	0	
3	5	0	0	
4	4	0	0	
5	5	0	0	
5	2	0	0	
5	4	0	0	
4	5	0	0	
2	5	0	0	
2	4	0	0	
5	2	0	0	
3	1	0	0	
5	1	0	0	
6	3	0	0	
2	2	0	0	
2	1	0	0	
3	2	0	0	
2	5	0	0	
4	3	0	0	
6	2	0	0	
3	2	0	0	
4	4	0	0	
5	7	0	0	
1	5	0	0	
3	4	0	0	
5	3	0	0	
2	2	0	0	
1	4	0	0	
3	4	0	0	
7	3	0	0	
2	2	0	0	
2	5	0	0	
3	1	0	0	
1	4	0	0	
4	2	0	0	
0	3	0	0	
5	1	0	0	
4	2	0	0	
1	5	0	0	
4	3	0	0	
4	1	0	0	
3	6	0	0	
3	5	0	0	
4	2	0	0	
1	3	0	0	
3	1	0	0	
2	2	0	0	
4	4	0	0	
3	2	0	0	
2	5	0	0	
1	8	0	0	
6	4	0	0	
4	1	0	0	
2	3	0	0	
3	4	0	0	
3	1	0	0	
5	7	0	0	
7	0	0	0	
5	0	0	0	
3	3	0	0	
1	3	0	0	
3	1	0	0	
4	3	0	0	
1	2	0	0	
3	2	0	0	
3	4	0	0	
36	2	0	0	
219	1	0	0	
819	31	0	0	
1444	191	0	0	
1761	719	0	0	
1918	1305	0	0	
1882	1729	0	0	
1877	1861	0	0	
1897	1899	0	0	
1832	1881	0	0	
1886	1878	0	0	
1819	1847	0	0	
2006	1882	0	0	
1980	1909	0	0	
1953	1931	0	0	
1847	1870	0	0	
1879	1949	0	0	
1903	1949	0	0	
1873	1941	0	0	
1921	1926	0	0	
1819	2025	0	0	
1886	1918	0	0	
1904	1918	0	0	
1818	1926	0	0	
1862	1918	0	0	
1814	1910	0	0	
1858	1835	0	0	
1743	1914	0	0	
1807	1849	0	0	
1858	1874	0	0	
1837	1810	0	0	
1827	1910	0	0	
1768	1802	0	0	
1807	1878	0	0	
1725	1791	0	0	
1665	1796	0	0	
1764	1730	0	0	
1705	1820	0	0	
1706	1757	0	0	
1770	1836	0	0	
1771	1798	0	0	
1703	1759	0	0	
1629	1813	0	0	
1774	1804	0	0	
1689	1771	0	0	
1690	1728	0	0	
1660	1638	0	0	
1676	1734	0	0	
1728	1729	0	0	
1650	1671	0	0	
1691	1681	0	0	
1623	1733	0	0	
1613	1707	0	0	
1623	1746	0	0	
1580	1708	0	0	
1615	1699	0	0	
1690	1708	0	0	
1618	1705	0	0	
1585	1668	0	0	
1545	1636	0	0	
1632	1696	0	0	
1599	1646	0	0	
1568	1651	0	0	
1585	1580	0	0	
1619	1648	0	0	
1597	1627	0	0	
1492	1618	0	0	
1549	1572	0	0	
1518	1619	0	0	
1513	1600	0	0	
1480	1531	0	0	
1538	1573	0	0	
1579	1556	0	0	
1445	1540	0	0	
1489	1479	0	0	
1499	1532	0	0	
1397	1547	0	0	
1458	1513	0	0	
1469	1487	0	0	
1458	1588	0	0	
1483	1505	0	0	
1455	1531	0	0	
1391	1486	0	0	
1511	1556	0	0	
1419	1501	0	0	
1441	1456	0	0	
1419	1536	0	0	
1463	1446	0	0	
1427	1441	0	0	
1326	1507	0	0	
1425	1480	0	0	
1405	1478	0	0	
1412	1509	0	0	
1351	1441	0	0	
1379	1456	0	0	
1321	1379	0	0	
1372	1460	0	0	
1286	1462	0	0	
1306	1448	0	0	
1298	1386	0	0	
1331	1345	0	0	
1309	1392	0	0	
1370	1429	0	0	
1331	1377	0	0	
1252	1353	0	0	
1305	1322	0	0	
1310	1370	0	0	
1253	1381	0	0	
1290	1341	0	0	
1307	1296	0	0	
1258	1364	0	0	
1275	1408	0	0	
1292	1268	0	0	
1206	1282	0	0	
1251	1309	0	0	
1253	1337	0	0	
1303	1399	0	0	
1269	1296	0	0	
1213	1281	0	0	
1258	1340	0	0	
1228	1255	0	0	
1173	1342	0	0	
1256	1274	0	0	
1184	1287	0	0	
1162	1263	0	0	
1178	1302	0	0	
1223	1277	0	0	
1177	1251	0	0	
1153	1226	0	0	
1151	1245	0	0	
1132	1217	0	0	
1078	1191	0	0	
1202	1306	0	0	
1175	1212	0	0	
1146	1210	0	0	
1116	1214	0	0	
1145	1203	0	0	
1117	1259	0	0	
1219	1255	0	0	
1067	1209	0	0	
1119	1167	0	0	
1074	1163	0	0	
1086	1195	0	0	
1124	1176	0	0	
1089	1161	0	0	
1109	1129	0	0	
1072	1165	0	0	
1080	1162	0	0	
1062	1170	0	0	
1071	1158	0	0	
1056	1143	0	0	
1052	1061	0	0	
1023	1119	0	0	
974	1089	0	0	
1012	1135	0	0	
1040	1058	0	0	
998	1089	0	0	
979	1141	0	0	
1043	1086	0	0	
1019	1116	0	0	
1002	1065	0	0	
1008	1076	0	0	
989	1019	0	0	
971	1018	0	0	
991	1073	0	0	
1001	1046	0	0	
915	1061	0	0	
1027	1000	0	0	
993	1100	0	0	
1008	980	0	0	
971	1064	0	0	
948	1028	0	0	
899	1073	0	0	
947	1023	0	0	
950	1004	0	0	
937	1051	0	0	
974	955	0	0	
991	974	0	0	
950	978	0	0	
943	969	0	0	
922	967	0	0	
904	984	0	0	
925	1034	0	0	
908	962	0	0	
869	1010	0	0	
900	979	0	0	
900	921	0	0	
894	936	0	0	
825	913	0	0	
879	963	0	0	
881	891	0	0	
878	921	0	0	
855	905	0	0	
894	912	0	0	
852	874	0	0	
814	915	0	0	
878	915	0	0	
878	898	0	0	
861	896	0	0	
842	927	0	0	
819	886	0	0	
790	942	0	0	
831	947	0	0	
820	935	0	0	
783	907	0	0	
786	924	0	0	
827	899	0	0	
776	843	0	0	
830	835	0	0	
820	870	0	0	
830	837	0	0	
800	831	0	0	
767	835	0	0	
767	875	0	0	
818	865	0	0	
719	844	0	0	
819	786	0	0	
755	830	0	0	
744	822	0	0	
747	792	0	0	
775	846	0	0	
791	824	0	0	
746	907	0	0	
755	771	0	0	
744	827	0	0	
729	768	0	0	
688	770	0	0	
724	818	0	0	
728	798	0	0	
733	790	0	0	
783	822	0	0	
701	798	0	0	
725	772	0	0	
725	789	0	0	
675	776	0	0	
656	811	0	0	
747	739	0	0	
738	785	0	0	
727	738	0	0	
692	757	0	0	
678	810	0	0	
691	790	0	0	
675	710	0	0	
728	740	0	0	
670	705	0	0	
687	769	0	0	
673	728	0	0	
686	718	0	0	
634	753	0	0	
652	754	0	0	
660	685	0	0	
665	695	0	0	
672	680	0	0	
683	687	0	0	
628	712	0	0	
654	689	0	0	
626	676	0	0	
650	673	0	0	
710	714	0	0	
663	688	0	0	
631	709	0	0	
648	696	0	0	
647	656	0	0	
653	674	0	0	
648	640	0	0	
599	695	0	0	
639	673	0	0	
615	633	0	0	
630	693	0	0	
598	598	0	0	
636	654	0	0	
629	635	0	0	
638	675	0	0	
569	634	0	0	
624	692	0	0	
598	649	0	0	
599	649	0	0	
577	632	0	0	
554	608	0	0	
588	624	0	0	
561	639	0	0	
583	630	0	0	
543	593	0	0	
593	639	0	0	
552	622	0	0	
577	624	0	0	
536	638	0	0	
568	621	0	0	
569	624	0	0	
556	606	0	0	
576	611	0	0	
534	604	0	0	
530	591	0	0	
526	607	0	0	
549	625	0	0	
578	615	0	0	
555	567	0	0	
527	631	0	0	
512	609	0	0	
520	582	0	0	
568	596	0	0	
539	542	0	0	
506	606	0	0	
543	566	0	0	
551	535	0	0	
484	554	0	0	
532	554	0	0	
546	565	0	0	
501	591	0	0	
506	518	0	0	
511	545	0	0	
485	595	0	0	
457	547	0	0	
527	547	0	0	
489	532	0	0	
469	562	0	0	
514	539	0	0	
506	554	0	0	
502	514	0	0	
472	550	0	0	
444	514	0	0	
462	544	0	0	
510	526	0	0	
484	538	0	0	
481	499	0	0	
499	527	0	0	
470	511	0	0	
477	523	0	0	
473	523	0	0	
453	511	0	0	
421	524	0	0	
463	544	0	0	
445	525	0	0	
475	498	0	0	
458	514	0	0	
439	501	0	0	
456	482	0	0	
440	495	0	0	
455	490	0	0	
463	499	0	0	
437	497	0	0	
459	514	0	0	
474	476	0	0	
413	506	0	0	
422	492	0	0	
443	483	0	0	
445	491	0	0	
407	515	0	0	
407	499	0	0	
430	481	0	0	
390	473	0	0	
400	488	0	0	
412	465	0	0	
414	468	0	0	
423	466	0	0	
441	495	0	0	
420	455	0	0	
410	452	0	0	
420	430	0	0	
399	466	0	0	
438	481	0	0	
412	448	0	0	
408	475	0	0	
403	433	0	0	
403	436	0	0	
400	421	0	0	
424	407	0	0	
424	442	0	0	
403	438	0	0	
364	461	0	0	
380	429	0	0	
402	444	0	0	
386	427	0	0	
403	424	0	0	
356	484	0	0	
421	447	0	0	
378	378	0	0	
422	414	0	0	
379	431	0	0	
354	421	0	0	
379	377	0	0	
398	379	0	0	
333	380	0	0	
383	424	0	0	
372	401	0	0	
340	393	0	0	
372	413	0	0	
383	378	0	0	
355	439	0	0	
368	388	0	0	
370	353	0	0	
385	409	0	0	
350	397	0	0	
321	410	0	0	
353	384	0	0	
358	413	0	0	
342	376	0	0	
366	408	0	0	
342	414	0	0	
374	403	0	0	
335	367	0	0	
321	369	0	0	
355	419	0	0	
336	395	0	0	
361	369	0	0	
338	365	0	0	
307	346	0	0	
348	374	0	0	
362	345	0	0	
386	380	0	0	
330	394	0	0	
340	372	0	0	
361	394	0	0	
329	341	0	0	
363	372	0	0	
328	356	0	0	
314	352	0	0	
310	354	0	0	
340	347	0	0	
326	376	0	0	
321	343	0	0	
314	364	0	0	
294	362	0	0	
309	349	0	0	
295	346	0	0	
338	340	0	0	
313	347	0	0	
333	315	0	0	
326	361	0	0	
297	351	0	0	
316	335	0	0	
319	343	0	0	
284	345	0	0	
305	348	0	0	
286	334	0	0	
265	303	0	0	
255	354	0	0	
295	348	0	0	
266	361	0	0	
276	339	0	0	
295	350	0	0	
297	320	0	0	
301	322	0	0	
259	322	0	0	
270	289	0	0	
304	280	0	0	
297	283	0	0	
249	316	0	0	
293	297	0	0	
246	308	0	0	
304	322	0	0	
261	364	0	0	
304	289	0	0	
268	336	0	0	
268	298	0	0	
282	317	0	0	
270	318	0	0	
274	291	0	0	
269	288	0	0	
263	320	0	0	
259	316	0	0	
252	328	0	0	
256	268	0	0	
275	294	0	0	
264	294	0	0	
238	291	0	0	
236	307	0	0	
276	301	0	0	
231	281	0	0	
266	294	0	0	
232	306	0	0	
255	306	0	0	
271	282	0	0	
259	259	0	0	
258	257	0	0	
262	259	0	0	
265	257	0	0	
240	270	0	0	
240	280	0	0	
249	268	0	0	
293	288	0	0	
245	269	0	0	
267	277	0	0	
226	293	0	0	
238	267	0	0	
239	263	0	0	
254	233	0	0	
216	288	0	0	
239	287	0	0	
246	275	0	0	
236	274	0	0	
238	290	0	0	
227	236	0	0	
265	258	0	0	
254	295	0	0	
251	254	0	0	
234	240	0	0	
229	256	0	0	
234	238	0	0	
206	239	0	0	
211	259	0	0	
236	280	0	0	
220	239	0	0	
227	237	0	0	
238	245	0	0	
256	248	0	0	
238	252	0	0	
231	249	0	0	
225	238	0	0	
246	245	0	0	
220	244	0	0	
209	252	0	0	
234	241	0	0	
231	245	0	0	
229	259	0	0	
233	241	0	0	
213	233	0	0	
211	236	0	0	
212	247	0	0	
203	229	0	0	
210	220	0	0	
191	227	0	0	
225	239	0	0	
219	238	0	0	
217	230	0	0	
219	236	0	0	
189	210	0	0	
211	264	0	0	
206	222	0	0	
214	227	0	0	
210	239	0	0	
183	233	0	0	
209	221	0	0	
194	211	0	0	
221	236	0	0	
219	221	0	0	
193	211	0	0	
199	224	0	0	
209	240	0	0	
208	240	0	0	
203	213	0	0	
192	263	0	0	
198	235	0	0	
188	218	0	0	
194	207	0	0	
176	197	0	0	
199	199	0	0	
207	212	0	0	
191	188	0	0	
197	205	0	0	
177	204	0	0	
196	225	0	0	
203	203	0	0	
186	242	0	0	
180	212	0	0	
171	202	0	0	
182	201	0	0	
185	211	0	0	
182	192	0	0	
154	188	0	0	
203	206	0	0	
180	209	0	0	
161	195	0	0	
161	199	0	0	
170	191	0	0	
192	200	0	0	
161	195	0	0	
172	195	0	0	
178	175	0	0	
165	201	0	0	
186	168	0	0	
188	203	0	0	
188	169	0	0	
177	184	0	0	
187	175	0	0	
160	193	0	0	
172	190	0	0	
174	194	0	0	
168	171	0	0	
182	216	0	0	
162	225	0	0	
199	180	0	0	
180	186	0	0	
161	184	0	0	
153	174	0	0	
179	177	0	0	
177	184	0	0	
173	182	0	0	
171	192	0	0	
160	197	0	0	
175	176	0	0	
171	161	0	0	
140	181	0	0	
173	188	0	0	
162	168	0	0	
146	175	0	0	
157	197	0	0	
145	165	0	0	
172	175	0	0	
156	169	0	0	
155	186	0	0	
167	173	0	0	
147	172	0	0	
174	164	0	0	
140	157	0	0	
167	147	0	0	
148	150	0	0	
144	177	0	0	
144	158	0	0	
131	166	0	0	
135	163	0	0	
149	153	0	0	
159	138	0	0	
166	143	0	0	
151	155	0	0	
156	167	0	0	
167	170	0	0	
152	161	0	0	
152	168	0	0	
156	139	0	0	
153	167	0	0	
158	127	0	0	
145	147	0	0	
145	169	0	0	
150	140	0	0	
132	163	0	0	
156	168	0	0	
133	128	0	0	
165	178	0	0	
156	152	0	0	
129	166	0	0	
130	148	0	0	
146	155	0	0	
130	149	0	0	
136	178	0	0	
160	148	0	0	
135	149	0	0	
128	142	0	0	
143	135	0	0	
140	147	0	0	
152	140	0	0	
113	144	0	0	
123	143	0	0	
140	159	0	0	
134	175	0	0	
150	144	0	0	
126	151	0	0	
129	144	0	0	
141	141	0	0	
120	128	0	0	
140	127	0	0	
121	135	0	0	
135	138	0	0	
128	148	0	0	
133	141	0	0	
135	130	0	0	
156	139	0	0	
143	134	0	0	
143	151	0	0	
126	129	0	0	
125	143	0	0	
117	141	0	0	
111	132	0	0	
135	148	0	0	
113	135	0	0	
112	148	0	0	
114	131	0	0	
139	131	0	0	
119	129	0	0	
137	150	0	0	
140	141	0	0	
134	126	0	0	
119	136	0	0	
122	127	0	0	
127	145	0	0	
109	137	0	0	
132	126	0	0	
145	126	0	0	
123	127	0	0	
117	128	0	0	
113	135	0	0	
122	121	0	0	
122	144	0	0	
130	112	0	0	
102	137	0	0	
102	141	0	0	
103	108	0	0	
109	114	0	0	
123	136	0	0	
121	120	0	0	
112	128	0	0	
107	124	0	0	
98	126	0	0	
103	138	0	0	
127	130	0	0	
106	117	0	0	
110	118	0	0	
129	135	0	0	
100	122	0	0	
117	111	0	0	
117	140	0	0	
95	120	0	0	
122	149	0	0	
121	105	0	0	
98	122	0	0	
100	96	0	0	
111	105	0	0	
104	96	0	0	
95	101	0	0	
86	101	0	0	
96	112	0	0	
109	116	0	0	
118	124	0	0	
99	112	0	0	
83	88	0	0	
103	125	0	0	
99	105	0	0	
103	113	0	0	
92	119	0	0	
101	118	0	0	
113	113	0	0	
98	118	0	0	
96	103	0	0	
91	132	0	0	
92	123	0	0	
117	106	0	0	
105	106	0	0	
118	99	0	0	
89	108	0	0	
65	88	0	0	
90	114	0	0	
109	118	0	0	
110	114	0	0	
107	121	0	0	
80	96	0	0	
104	86	0	0	
83	119	0	0	
104	92	0	0	
95	115	0	0	
92	108	0	0	
95	88	0	0	
90	107	0	0	
104	97	0	0	
97	94	0	0	
116	105	0	0	
86	111	0	0	
101	102	0	0	
84	109	0	0	
78	91	0	0	
91	106	0	0	
79	103	0	0	
99	106	0	0	
89	81	0	0	
97	93	0	0	
92	108	0	0	
87	93	0	0	
75	92	0	0	
103	111	0	0	
